"year","colony","nest","species","date","eggs","chicks","stage","notes"
2022,6th_bridge,404,smwh,2022-04-21,,3,nestling,"4/14: smwh"
2022,6th_bridge,330,greg,2022-02-19,,,,"4/14: pipping"
2022,6th_bridge,330,greg,2022-02-24,,,,"4/14: pipping"
2022,6th_bridge,330,greg,2022-03-03,,,,"4/14: pipping"
2022,6th_bridge,330,greg,2022-03-17,,,,"4/14: pipping"
2022,6th_bridge,330,greg,2022-03-23,2,,incubating,"4/14: pipping"
2022,6th_bridge,330,greg,2022-03-31,2,,incubating,"4/14: pipping"
2022,6th_bridge,330,greg,2022-04-07,2,,incubating,"4/14: pipping"
2022,6th_bridge,330,greg,2022-04-14,1,1,hatching,"4/14: pipping"
2022,6th_bridge,330,greg,2022-04-21,,1,nestling,"4/14: pipping"
2022,6th_bridge,406,trhe,2022-02-19,,,,
2022,6th_bridge,406,trhe,2022-02-24,,,,
2022,6th_bridge,406,trhe,2022-03-03,,,,
2022,6th_bridge,406,trhe,2022-03-17,,,,
2022,6th_bridge,406,trhe,2022-03-23,2,,incubating,
2022,6th_bridge,406,trhe,2022-03-31,4,,incubating,
2022,6th_bridge,406,trhe,2022-04-07,4,,incubating,
2022,6th_bridge,406,trhe,2022-04-14,4,,incubating,
2022,6th_bridge,406,trhe,2022-04-21,,4,nestling,
2022,6th_bridge,408,greg,2022-02-19,,,,
2022,6th_bridge,408,greg,2022-02-24,,,,
2022,6th_bridge,408,greg,2022-03-03,,,,
2022,6th_bridge,408,greg,2022-03-17,,,,
2022,6th_bridge,408,greg,2022-03-23,2,,incubating,
2022,6th_bridge,408,greg,2022-03-31,2,,incubating,
2022,6th_bridge,408,greg,2022-04-07,2,,incubating,
2022,6th_bridge,408,greg,2022-04-14,2,,incubating,
2022,6th_bridge,408,greg,2022-04-21,,2,nestling,
2022,6th_bridge,410,greg,2022-02-19,,,,"4/7: kind of big"
2022,6th_bridge,410,greg,2022-02-24,,,,"4/7: kind of big"
2022,6th_bridge,410,greg,2022-03-03,,,,"4/7: kind of big"
2022,6th_bridge,410,greg,2022-03-17,,,,"4/7: kind of big"
2022,6th_bridge,410,greg,2022-03-23,2,,incubating,"4/7: kind of big"
2022,6th_bridge,410,greg,2022-03-31,,,missed,"4/7: kind of big"
2022,6th_bridge,410,greg,2022-04-07,,2,nestling,"4/7: kind of big"
2022,6th_bridge,410,greg,2022-04-14,,2,nestling,"4/7: kind of big"
2022,6th_bridge,410,greg,2022-04-21,,,empty,"4/7: kind of big"
2022,6th_bridge,412,greg,2022-02-19,,,,"4/14: gone, 4/21: gone"
2022,6th_bridge,412,greg,2022-02-24,,,,"4/14: gone, 4/21: gone"
2022,6th_bridge,412,greg,2022-03-03,,,,"4/14: gone, 4/21: gone"
2022,6th_bridge,412,greg,2022-03-17,,,,"4/14: gone, 4/21: gone"
2022,6th_bridge,412,greg,2022-03-23,2,,incubating,"4/14: gone, 4/21: gone"
2022,6th_bridge,412,greg,2022-03-31,2,,incubating,"4/14: gone, 4/21: gone"
2022,6th_bridge,412,greg,2022-04-07,2,,incubating,"4/14: gone, 4/21: gone"
2022,6th_bridge,412,greg,2022-04-14,,,empty,"4/14: gone, 4/21: gone"
2022,6th_bridge,412,greg,2022-04-21,,,,"4/14: gone, 4/21: gone"
2022,6th_bridge,414,smwh,2022-02-19,,,,"4/14: smwh, one wet, pipping"
2022,6th_bridge,414,smwh,2022-02-24,,,,"4/14: smwh, one wet, pipping"
2022,6th_bridge,414,smwh,2022-03-03,,,,"4/14: smwh, one wet, pipping"
2022,6th_bridge,414,smwh,2022-03-17,,,,"4/14: smwh, one wet, pipping"
2022,6th_bridge,414,smwh,2022-03-23,2,,incubating,"4/14: smwh, one wet, pipping"
2022,6th_bridge,414,smwh,2022-03-31,3,,incubating,"4/14: smwh, one wet, pipping"
2022,6th_bridge,414,smwh,2022-04-07,3,,incubating,"4/14: smwh, one wet, pipping"
2022,6th_bridge,414,smwh,2022-04-14,1,2,wet_chick,"4/14: smwh, one wet, pipping"
2022,6th_bridge,414,smwh,2022-04-21,,3,nestling,"4/14: smwh, one wet, pipping"
2022,6th_bridge,416,whib,2022-02-19,,,,
2022,6th_bridge,416,whib,2022-02-24,,,,
2022,6th_bridge,416,whib,2022-03-03,,,,
2022,6th_bridge,416,whib,2022-03-17,,,,
2022,6th_bridge,416,whib,2022-03-23,2,,incubating,
2022,6th_bridge,416,whib,2022-03-31,2,,incubating,
2022,6th_bridge,416,whib,2022-04-07,2,,incubating,
2022,6th_bridge,416,whib,2022-04-14,,2,nestling,
2022,6th_bridge,416,whib,2022-04-21,,2,nestling,
2022,6th_bridge,418,whib,2022-02-19,,,,"4/21: look dead"
2022,6th_bridge,418,whib,2022-02-24,,,,"4/21: look dead"
2022,6th_bridge,418,whib,2022-03-03,,,,"4/21: look dead"
2022,6th_bridge,418,whib,2022-03-17,,,,"4/21: look dead"
2022,6th_bridge,418,whib,2022-03-23,1,,incubating,"4/21: look dead"
2022,6th_bridge,418,whib,2022-03-31,2,,incubating,"4/21: look dead"
2022,6th_bridge,418,whib,2022-04-07,2,,incubating,"4/21: look dead"
2022,6th_bridge,418,whib,2022-04-14,,,empty,"4/21: look dead"
2022,6th_bridge,418,whib,2022-04-21,2,,incubating,"4/21: look dead"
2022,6th_bridge,389,smhe,2022-02-19,,,,"4/21: 2 pipping"
2022,6th_bridge,389,smhe,2022-02-24,,,,"4/21: 2 pipping"
2022,6th_bridge,389,smhe,2022-03-03,,,,"4/21: 2 pipping"
2022,6th_bridge,389,smhe,2022-03-17,,,,"4/21: 2 pipping"
2022,6th_bridge,389,smhe,2022-03-23,,,,"4/21: 2 pipping"
2022,6th_bridge,389,smhe,2022-03-31,2,,incubating,"4/21: 2 pipping"
2022,6th_bridge,389,smhe,2022-04-07,4,,incubating,"4/21: 2 pipping"
2022,6th_bridge,389,smhe,2022-04-14,4,,incubating,"4/21: 2 pipping"
2022,6th_bridge,389,smhe,2022-04-21,4,,pipping,"4/21: 2 pipping"
2022,6th_bridge,459,smwh,2022-02-19,,,,"4/21: smwh"
2022,6th_bridge,459,smwh,2022-02-24,,,,"4/21: smwh"
2022,6th_bridge,459,smwh,2022-03-03,,,,"4/21: smwh"
2022,6th_bridge,459,smwh,2022-03-17,,,,"4/21: smwh"
2022,6th_bridge,459,smwh,2022-03-23,,,,"4/21: smwh"
2022,6th_bridge,459,smwh,2022-03-31,3,,incubating,"4/21: smwh"
2022,6th_bridge,459,smwh,2022-04-07,3,,incubating,"4/21: smwh"
2022,6th_bridge,459,smwh,2022-04-14,,,missed,"4/21: smwh"
2022,6th_bridge,459,smwh,2022-04-21,,3,nestling,"4/21: smwh"
2022,6th_bridge,495,trhe,2022-02-19,,,,"4/14: trhe"
2022,6th_bridge,495,trhe,2022-02-24,,,,"4/14: trhe"
2022,6th_bridge,495,trhe,2022-03-03,,,,"4/14: trhe"
2022,6th_bridge,495,trhe,2022-03-17,,,,"4/14: trhe"
2022,6th_bridge,495,trhe,2022-03-23,,,,"4/14: trhe"
2022,6th_bridge,495,trhe,2022-03-31,3,,incubating,"4/14: trhe"
2022,6th_bridge,495,trhe,2022-04-07,3,,incubating,"4/14: trhe"
2022,6th_bridge,495,trhe,2022-04-14,,3,nestling,"4/14: trhe"
2022,6th_bridge,495,trhe,2022-04-21,,3,nestling,"4/14: trhe"
2022,6th_bridge,477,smwh,2022-02-19,,,,"4/14: smwh"
2022,6th_bridge,477,smwh,2022-02-24,,,,"4/14: smwh"
2022,6th_bridge,477,smwh,2022-03-03,,,,"4/14: smwh"
2022,6th_bridge,477,smwh,2022-03-17,,,,"4/14: smwh"
2022,6th_bridge,477,smwh,2022-03-23,,,,"4/14: smwh"
2022,6th_bridge,477,smwh,2022-03-31,3,,incubating,"4/14: smwh"
2022,6th_bridge,477,smwh,2022-04-07,3,,incubating,"4/14: smwh"
2022,6th_bridge,477,smwh,2022-04-14,,3,nestling,"4/14: smwh"
2022,6th_bridge,477,smwh,2022-04-21,,3,nestling,"4/14: smwh"
2022,6th_bridge,475,whib,2022-02-19,,,,
2022,6th_bridge,475,whib,2022-02-24,,,,
2022,6th_bridge,475,whib,2022-03-03,,,,
2022,6th_bridge,475,whib,2022-03-17,,,,
2022,6th_bridge,475,whib,2022-03-23,,,,
2022,6th_bridge,475,whib,2022-03-31,2,,incubating,
2022,6th_bridge,475,whib,2022-04-07,,,empty,
2022,6th_bridge,475,whib,2022-04-14,,,empty,
2022,6th_bridge,475,whib,2022-04-21,,,empty,
2022,6th_bridge,403,smwh,2022-02-19,,,,"4/7: smwh, 1 wet chick"
2022,6th_bridge,403,smwh,2022-02-24,,,,"4/7: smwh, 1 wet chick"
2022,6th_bridge,403,smwh,2022-03-03,,,,"4/7: smwh, 1 wet chick"
2022,6th_bridge,403,smwh,2022-03-17,,,,"4/7: smwh, 1 wet chick"
2022,6th_bridge,403,smwh,2022-03-23,,,,"4/7: smwh, 1 wet chick"
2022,6th_bridge,403,smwh,2022-03-31,3,,incubating,"4/7: smwh, 1 wet chick"
2022,6th_bridge,403,smwh,2022-04-07,1,2,wet_chick,"4/7: smwh, 1 wet chick"
2022,6th_bridge,403,smwh,2022-04-14,,3,nestling,"4/7: smwh, 1 wet chick"
2022,6th_bridge,403,smwh,2022-04-21,,3,nestling,"4/7: smwh, 1 wet chick"
2022,6th_bridge,377,smhe,2022-02-19,,,,
2022,6th_bridge,377,smhe,2022-02-24,,,,
2022,6th_bridge,377,smhe,2022-03-03,,,,
2022,6th_bridge,377,smhe,2022-03-17,,,,
2022,6th_bridge,377,smhe,2022-03-23,,,,
2022,6th_bridge,377,smhe,2022-03-31,3,,incubating,
2022,6th_bridge,377,smhe,2022-04-07,3,,incubating,
2022,6th_bridge,377,smhe,2022-04-14,,,missed,
2022,6th_bridge,377,smhe,2022-04-21,,,missed,
2022,6th_bridge,405,whib,2022-02-19,,,,"4/7: gone"
2022,6th_bridge,405,whib,2022-02-24,,,,"4/7: gone"
2022,6th_bridge,405,whib,2022-03-03,,,,"4/7: gone"
2022,6th_bridge,405,whib,2022-03-17,,,,"4/7: gone"
2022,6th_bridge,405,whib,2022-03-23,,,,"4/7: gone"
2022,6th_bridge,405,whib,2022-03-31,2,,incubating,"4/7: gone"
2022,6th_bridge,405,whib,2022-04-07,,,empty,"4/7: gone"
2022,6th_bridge,405,whib,2022-04-14,,,,"4/7: gone"
2022,6th_bridge,405,whib,2022-04-21,,,missed,"4/7: gone"
2022,6th_bridge,407,whib,2022-02-19,,,,
2022,6th_bridge,407,whib,2022-02-24,,,,
2022,6th_bridge,407,whib,2022-03-03,,,,
2022,6th_bridge,407,whib,2022-03-17,,,,
2022,6th_bridge,407,whib,2022-03-23,,,,
2022,6th_bridge,407,whib,2022-03-31,3,,incubating,
2022,6th_bridge,407,whib,2022-04-07,3,,incubating,
2022,6th_bridge,407,whib,2022-04-14,1,1,hatching,
2022,6th_bridge,407,whib,2022-04-21,,,missed,
2022,6th_bridge,409,whib,2022-02-19,,,,"4/14: 1 pipping, 4/21: +1 dead"
2022,6th_bridge,409,whib,2022-02-24,,,,"4/14: 1 pipping, 4/21: +1 dead"
2022,6th_bridge,409,whib,2022-03-03,,,,"4/14: 1 pipping, 4/21: +1 dead"
2022,6th_bridge,409,whib,2022-03-17,,,,"4/14: 1 pipping, 4/21: +1 dead"
2022,6th_bridge,409,whib,2022-03-23,,,,"4/14: 1 pipping, 4/21: +1 dead"
2022,6th_bridge,409,whib,2022-03-31,3,,incubating,"4/14: 1 pipping, 4/21: +1 dead"
2022,6th_bridge,409,whib,2022-04-07,3,,incubating,"4/14: 1 pipping, 4/21: +1 dead"
2022,6th_bridge,409,whib,2022-04-14,2,1,pipping,"4/14: 1 pipping, 4/21: +1 dead"
2022,6th_bridge,409,whib,2022-04-21,,1,nestling,"4/14: 1 pipping, 4/21: +1 dead"
2022,6th_bridge,479,smwh,2022-02-19,,,,"4/21: smwh"
2022,6th_bridge,479,smwh,2022-02-24,,,,"4/21: smwh"
2022,6th_bridge,479,smwh,2022-03-03,,,,"4/21: smwh"
2022,6th_bridge,479,smwh,2022-03-17,,,,"4/21: smwh"
2022,6th_bridge,479,smwh,2022-03-23,,,,"4/21: smwh"
2022,6th_bridge,479,smwh,2022-03-31,3,,incubating,"4/21: smwh"
2022,6th_bridge,479,smwh,2022-04-07,3,,incubating,"4/21: smwh"
2022,6th_bridge,479,smwh,2022-04-14,3,,incubating,"4/21: smwh"
2022,6th_bridge,479,smwh,2022-04-21,,3,nestling,"4/21: smwh"
2022,6th_bridge,497,smhe,2022-02-19,,,,
2022,6th_bridge,497,smhe,2022-02-24,,,,
2022,6th_bridge,497,smhe,2022-03-03,,,,
2022,6th_bridge,497,smhe,2022-03-17,,,,
2022,6th_bridge,497,smhe,2022-03-23,,,,
2022,6th_bridge,497,smhe,2022-03-31,,,,
2022,6th_bridge,497,smhe,2022-04-07,3,,incubating,
2022,6th_bridge,497,smhe,2022-04-14,1,,incubating,
2022,6th_bridge,497,smhe,2022-04-21,,,empty,
2022,6th_bridge,481,glib,2022-02-19,,,,
2022,6th_bridge,481,glib,2022-02-24,,,,
2022,6th_bridge,481,glib,2022-03-03,,,,
2022,6th_bridge,481,glib,2022-03-17,,,,
2022,6th_bridge,481,glib,2022-03-23,,,,
2022,6th_bridge,481,glib,2022-03-31,1,,incubating,
2022,6th_bridge,481,glib,2022-04-07,3,,incubating,
2022,6th_bridge,481,glib,2022-04-14,2,,incubating,
2022,6th_bridge,481,glib,2022-04-21,2,,incubating,
2022,6th_bridge,411,smwh,2022-02-19,,,,"4/21: smwh"
2022,6th_bridge,411,smwh,2022-02-24,,,,"4/21: smwh"
2022,6th_bridge,411,smwh,2022-03-03,,,,"4/21: smwh"
2022,6th_bridge,411,smwh,2022-03-17,,,,"4/21: smwh"
2022,6th_bridge,411,smwh,2022-03-23,,,,"4/21: smwh"
2022,6th_bridge,411,smwh,2022-03-31,3,,incubating,"4/21: smwh"
2022,6th_bridge,411,smwh,2022-04-07,3,,incubating,"4/21: smwh"
2022,6th_bridge,411,smwh,2022-04-14,3,,incubating,"4/21: smwh"
2022,6th_bridge,411,smwh,2022-04-21,1,2,hatching,"4/21: smwh"
2022,6th_bridge,413,glib,2022-02-19,,,,
2022,6th_bridge,413,glib,2022-02-24,,,,
2022,6th_bridge,413,glib,2022-03-03,,,,
2022,6th_bridge,413,glib,2022-03-17,,,,
2022,6th_bridge,413,glib,2022-03-23,,,,
2022,6th_bridge,413,glib,2022-03-31,3,,incubating,
2022,6th_bridge,413,glib,2022-04-07,3,,incubating,
2022,6th_bridge,413,glib,2022-04-14,3,,incubating,
2022,6th_bridge,413,glib,2022-04-21,,2,nestling,
2022,6th_bridge,415,sneg,2022-02-19,,,,"4/7: smwh, 4/21: snowy"
2022,6th_bridge,415,sneg,2022-02-24,,,,"4/7: smwh, 4/21: snowy"
2022,6th_bridge,415,sneg,2022-03-03,,,,"4/7: smwh, 4/21: snowy"
2022,6th_bridge,415,sneg,2022-03-17,,,,"4/7: smwh, 4/21: snowy"
2022,6th_bridge,415,sneg,2022-03-23,,,,"4/7: smwh, 4/21: snowy"
2022,6th_bridge,415,sneg,2022-03-31,3,,incubating,"4/7: smwh, 4/21: snowy"
2022,6th_bridge,415,sneg,2022-04-07,1,2,hatching,"4/7: smwh, 4/21: snowy"
2022,6th_bridge,415,sneg,2022-04-14,,2,nestling,"4/7: smwh, 4/21: snowy"
2022,6th_bridge,415,sneg,2022-04-21,,2,nestling,"4/7: smwh, 4/21: snowy"
2022,6th_bridge,483,trhe,2022-02-19,,,,"4/14: trhe"
2022,6th_bridge,483,trhe,2022-02-24,,,,"4/14: trhe"
2022,6th_bridge,483,trhe,2022-03-03,,,,"4/14: trhe"
2022,6th_bridge,483,trhe,2022-03-17,,,,"4/14: trhe"
2022,6th_bridge,483,trhe,2022-03-23,,,,"4/14: trhe"
2022,6th_bridge,483,trhe,2022-03-31,3,,incubating,"4/14: trhe"
2022,6th_bridge,483,trhe,2022-04-07,3,,incubating,"4/14: trhe"
2022,6th_bridge,483,trhe,2022-04-14,,2,nestling,"4/14: trhe"
2022,6th_bridge,483,trhe,2022-04-21,,2,nestling,"4/14: trhe"
2022,6th_bridge,417,glib,2022-02-19,,,,
2022,6th_bridge,417,glib,2022-02-24,,,,
2022,6th_bridge,417,glib,2022-03-03,,,,
2022,6th_bridge,417,glib,2022-03-17,,,,
2022,6th_bridge,417,glib,2022-03-23,,,,
2022,6th_bridge,417,glib,2022-03-31,2,,incubating,
2022,6th_bridge,417,glib,2022-04-07,4,,incubating,
2022,6th_bridge,417,glib,2022-04-14,4,,incubating,
2022,6th_bridge,417,glib,2022-04-21,1,3,hatching,
2022,6th_bridge,419,sneg,2022-02-19,,,,"4/14: smwh, 4/21: snowy"
2022,6th_bridge,419,sneg,2022-02-24,,,,"4/14: smwh, 4/21: snowy"
2022,6th_bridge,419,sneg,2022-03-03,,,,"4/14: smwh, 4/21: snowy"
2022,6th_bridge,419,sneg,2022-03-17,,,,"4/14: smwh, 4/21: snowy"
2022,6th_bridge,419,sneg,2022-03-23,,,,"4/14: smwh, 4/21: snowy"
2022,6th_bridge,419,sneg,2022-03-31,3,,incubating,"4/14: smwh, 4/21: snowy"
2022,6th_bridge,419,sneg,2022-04-07,3,,incubating,"4/14: smwh, 4/21: snowy"
2022,6th_bridge,419,sneg,2022-04-14,,3,nestling,"4/14: smwh, 4/21: snowy"
2022,6th_bridge,419,sneg,2022-04-21,,3,nestling,"4/14: smwh, 4/21: snowy"
2022,6th_bridge,485,trhe,2022-02-19,,,,"4/7: one egg pipping, 4/14: trhe"
2022,6th_bridge,485,trhe,2022-02-24,,,,"4/7: one egg pipping, 4/14: trhe"
2022,6th_bridge,485,trhe,2022-03-03,,,,"4/7: one egg pipping, 4/14: trhe"
2022,6th_bridge,485,trhe,2022-03-17,,,,"4/7: one egg pipping, 4/14: trhe"
2022,6th_bridge,485,trhe,2022-03-23,,,,"4/7: one egg pipping, 4/14: trhe"
2022,6th_bridge,485,trhe,2022-03-31,4,,incubating,"4/7: one egg pipping, 4/14: trhe"
2022,6th_bridge,485,trhe,2022-04-07,4,,pipping,"4/7: one egg pipping, 4/14: trhe"
2022,6th_bridge,485,trhe,2022-04-14,,4,nestling,"4/7: one egg pipping, 4/14: trhe"
2022,6th_bridge,485,trhe,2022-04-21,,3,nestling,"4/7: one egg pipping, 4/14: trhe"
2022,6th_bridge,487,glib,2022-02-19,,,,"4/21: pipping"
2022,6th_bridge,487,glib,2022-02-24,,,,"4/21: pipping"
2022,6th_bridge,487,glib,2022-03-03,,,,"4/21: pipping"
2022,6th_bridge,487,glib,2022-03-17,,,,"4/21: pipping"
2022,6th_bridge,487,glib,2022-03-23,,,,"4/21: pipping"
2022,6th_bridge,487,glib,2022-03-31,2,,incubating,"4/21: pipping"
2022,6th_bridge,487,glib,2022-04-07,3,,incubating,"4/21: pipping"
2022,6th_bridge,487,glib,2022-04-14,3,,incubating,"4/21: pipping"
2022,6th_bridge,487,glib,2022-04-21,1,2,pipping,"4/21: pipping"
2022,6th_bridge,421,rosp,2022-02-19,,,,"4/7: rosp?, 4/14: rosp"
2022,6th_bridge,421,rosp,2022-02-24,,,,"4/7: rosp?, 4/14: rosp"
2022,6th_bridge,421,rosp,2022-03-03,,,,"4/7: rosp?, 4/14: rosp"
2022,6th_bridge,421,rosp,2022-03-17,,,,"4/7: rosp?, 4/14: rosp"
2022,6th_bridge,421,rosp,2022-03-23,,,,"4/7: rosp?, 4/14: rosp"
2022,6th_bridge,421,rosp,2022-03-31,3,,incubating,"4/7: rosp?, 4/14: rosp"
2022,6th_bridge,421,rosp,2022-04-07,3,,incubating,"4/7: rosp?, 4/14: rosp"
2022,6th_bridge,421,rosp,2022-04-14,1,2,hatching,"4/7: rosp?, 4/14: rosp"
2022,6th_bridge,421,rosp,2022-04-21,,,missed,"4/7: rosp?, 4/14: rosp"
2022,6th_bridge,425,trhe,2022-02-19,,,,"4/14: trhe"
2022,6th_bridge,425,trhe,2022-02-24,,,,"4/14: trhe"
2022,6th_bridge,425,trhe,2022-03-03,,,,"4/14: trhe"
2022,6th_bridge,425,trhe,2022-03-17,,,,"4/14: trhe"
2022,6th_bridge,425,trhe,2022-03-23,,,,"4/14: trhe"
2022,6th_bridge,425,trhe,2022-03-31,3,,incubating,"4/14: trhe"
2022,6th_bridge,425,trhe,2022-04-07,3,,incubating,"4/14: trhe"
2022,6th_bridge,425,trhe,2022-04-14,,3,nestling,"4/14: trhe"
2022,6th_bridge,425,trhe,2022-04-21,,3,nestling,"4/14: trhe"
2022,6th_bridge,423,smwh,2022-02-19,,,,"4/21: smwh"
2022,6th_bridge,423,smwh,2022-02-24,,,,"4/21: smwh"
2022,6th_bridge,423,smwh,2022-03-03,,,,"4/21: smwh"
2022,6th_bridge,423,smwh,2022-03-17,,,,"4/21: smwh"
2022,6th_bridge,423,smwh,2022-03-23,,,,"4/21: smwh"
2022,6th_bridge,423,smwh,2022-03-31,3,,incubating,"4/21: smwh"
2022,6th_bridge,423,smwh,2022-04-07,3,,incubating,"4/21: smwh"
2022,6th_bridge,423,smwh,2022-04-14,3,,incubating,"4/21: smwh"
2022,6th_bridge,423,smwh,2022-04-21,,3,nestling,"4/21: smwh"
2022,6th_bridge,427,smwh,2022-02-19,,,,"4/14: smwh"
2022,6th_bridge,427,smwh,2022-02-24,,,,"4/14: smwh"
2022,6th_bridge,427,smwh,2022-03-03,,,,"4/14: smwh"
2022,6th_bridge,427,smwh,2022-03-17,,,,"4/14: smwh"
2022,6th_bridge,427,smwh,2022-03-23,,,,"4/14: smwh"
2022,6th_bridge,427,smwh,2022-03-31,3,,incubating,"4/14: smwh"
2022,6th_bridge,427,smwh,2022-04-07,3,,incubating,"4/14: smwh"
2022,6th_bridge,427,smwh,2022-04-14,,3,nestling,"4/14: smwh"
2022,6th_bridge,427,smwh,2022-04-21,,2,nestling,"4/14: smwh"
2022,6th_bridge,489,smwh,2022-02-19,,,,"4/21: smwh"
2022,6th_bridge,489,smwh,2022-02-24,,,,"4/21: smwh"
2022,6th_bridge,489,smwh,2022-03-03,,,,"4/21: smwh"
2022,6th_bridge,489,smwh,2022-03-17,,,,"4/21: smwh"
2022,6th_bridge,489,smwh,2022-03-23,,,,"4/21: smwh"
2022,6th_bridge,489,smwh,2022-03-31,2,,incubating,"4/21: smwh"
2022,6th_bridge,489,smwh,2022-04-07,2,,incubating,"4/21: smwh"
2022,6th_bridge,489,smwh,2022-04-14,2,,incubating,"4/21: smwh"
2022,6th_bridge,489,smwh,2022-04-21,,2,nestling,"4/21: smwh"
2022,6th_bridge,429,smhe,2022-02-19,,,,
2022,6th_bridge,429,smhe,2022-02-24,,,,
2022,6th_bridge,429,smhe,2022-03-03,,,,
2022,6th_bridge,429,smhe,2022-03-17,,,,
2022,6th_bridge,429,smhe,2022-03-23,,,,
2022,6th_bridge,429,smhe,2022-03-31,4,,incubating,
2022,6th_bridge,429,smhe,2022-04-07,4,,incubating,
2022,6th_bridge,429,smhe,2022-04-14,4,,incubating,
2022,6th_bridge,429,smhe,2022-04-21,,,missed,
2022,6th_bridge,491,whib,2022-02-19,,,,
2022,6th_bridge,491,whib,2022-02-24,,,,
2022,6th_bridge,491,whib,2022-03-03,,,,
2022,6th_bridge,491,whib,2022-03-17,,,,
2022,6th_bridge,491,whib,2022-03-23,,,,
2022,6th_bridge,491,whib,2022-03-31,2,,incubating,
2022,6th_bridge,491,whib,2022-04-07,2,,incubating,
2022,6th_bridge,491,whib,2022-04-14,,2,nestling,
2022,6th_bridge,491,whib,2022-04-21,,2,nestling,
2022,6th_bridge,493,whib,2022-02-19,,,,
2022,6th_bridge,493,whib,2022-02-24,,,,
2022,6th_bridge,493,whib,2022-03-03,,,,
2022,6th_bridge,493,whib,2022-03-17,,,,
2022,6th_bridge,493,whib,2022-03-23,,,,
2022,6th_bridge,493,whib,2022-03-31,3,,incubating,
2022,6th_bridge,493,whib,2022-04-07,3,,incubating,
2022,6th_bridge,493,whib,2022-04-14,2,1,hatching,
2022,6th_bridge,493,whib,2022-04-21,1,1,hatching,
2022,6th_bridge,431,whib,2022-02-19,,,,
2022,6th_bridge,431,whib,2022-02-24,,,,
2022,6th_bridge,431,whib,2022-03-03,,,,
2022,6th_bridge,431,whib,2022-03-17,,,,
2022,6th_bridge,431,whib,2022-03-23,,,,
2022,6th_bridge,431,whib,2022-03-31,1,,incubating,
2022,6th_bridge,431,whib,2022-04-07,1,,incubating,
2022,6th_bridge,431,whib,2022-04-14,,1,nestling,
2022,6th_bridge,431,whib,2022-04-21,,,empty,
2022,6th_bridge,433,smwh,2022-02-19,,,,"4/7: smwh"
2022,6th_bridge,433,smwh,2022-02-24,,,,"4/7: smwh"
2022,6th_bridge,433,smwh,2022-03-03,,,,"4/7: smwh"
2022,6th_bridge,433,smwh,2022-03-17,,,,"4/7: smwh"
2022,6th_bridge,433,smwh,2022-03-23,,,,"4/7: smwh"
2022,6th_bridge,433,smwh,2022-03-31,4,,incubating,"4/7: smwh"
2022,6th_bridge,433,smwh,2022-04-07,,4,nestling,"4/7: smwh"
2022,6th_bridge,433,smwh,2022-04-14,,4,nestling,"4/7: smwh"
2022,6th_bridge,433,smwh,2022-04-21,,,empty,"4/7: smwh"
2022,6th_bridge,499,smhe,2022-02-19,,,,
2022,6th_bridge,499,smhe,2022-02-24,,,,
2022,6th_bridge,499,smhe,2022-03-03,,,,
2022,6th_bridge,499,smhe,2022-03-17,,,,
2022,6th_bridge,499,smhe,2022-03-23,,,,
2022,6th_bridge,499,smhe,2022-03-31,,,,
2022,6th_bridge,499,smhe,2022-04-07,2,,incubating,
2022,6th_bridge,499,smhe,2022-04-14,,,empty,
2022,6th_bridge,499,smhe,2022-04-21,,,empty,
2022,6th_bridge,501,whib,2022-02-19,,,,
2022,6th_bridge,501,whib,2022-02-24,,,,
2022,6th_bridge,501,whib,2022-03-03,,,,
2022,6th_bridge,501,whib,2022-03-17,,,,
2022,6th_bridge,501,whib,2022-03-23,,,,
2022,6th_bridge,501,whib,2022-03-31,,,,
2022,6th_bridge,501,whib,2022-04-07,2,,incubating,
2022,6th_bridge,501,whib,2022-04-14,,2,nestling,
2022,6th_bridge,501,whib,2022-04-21,,1,nestling,
2022,6th_bridge,507,glib,2022-02-19,,,,"4/21: gone"
2022,6th_bridge,507,glib,2022-02-24,,,,"4/21: gone"
2022,6th_bridge,507,glib,2022-03-03,,,,"4/21: gone"
2022,6th_bridge,507,glib,2022-03-17,,,,"4/21: gone"
2022,6th_bridge,507,glib,2022-03-23,,,,"4/21: gone"
2022,6th_bridge,507,glib,2022-03-31,,,,"4/21: gone"
2022,6th_bridge,507,glib,2022-04-07,3,,incubating,"4/21: gone"
2022,6th_bridge,507,glib,2022-04-14,,,missed,"4/21: gone"
2022,6th_bridge,507,glib,2022-04-21,,,empty,"4/21: gone"
2022,6th_bridge,509,glib,2022-02-19,,,,
2022,6th_bridge,509,glib,2022-02-24,,,,
2022,6th_bridge,509,glib,2022-03-03,,,,
2022,6th_bridge,509,glib,2022-03-17,,,,
2022,6th_bridge,509,glib,2022-03-23,,,,
2022,6th_bridge,509,glib,2022-03-31,,,,
2022,6th_bridge,509,glib,2022-04-07,3,,incubating,
2022,6th_bridge,509,glib,2022-04-14,3,,incubating,
2022,6th_bridge,509,glib,2022-04-21,3,,incubating,
2022,6th_bridge,463,whib,2022-02-19,,,,
2022,6th_bridge,463,whib,2022-02-24,,,,
2022,6th_bridge,463,whib,2022-03-03,,,,
2022,6th_bridge,463,whib,2022-03-17,,,,
2022,6th_bridge,463,whib,2022-03-23,,,,
2022,6th_bridge,463,whib,2022-03-31,,,,
